IsBadBuy,VehicleAge,WheelType,DifAquiredAvg_CurAvgAuction,DifAquiredAboveAvg_CurAboveAvgRetail,DifAquiredAvg_CurAvgRetail,DifAquiredAboveAvg_CurAboveAvgAuction,AdjVehOd
0,5,Alloy,395,-38,-149,476,14095
0,2,Alloy,-196,-1542,-1437,-208,22534
0,6,Covers,50,-338,-360,80,11100
0,5,Covers,61,-480,-369,58,17906
1,4,NULL,0,0,0,0,9979
1,2,Alloy,0,0,0,0,5047
0,6,Alloy,-68,-521,-526,-38,12647
0,3,Covers,-16,-1169,-933,-15,29990
0,4,Alloy,-72,-111,-78,-103,14829
0,8,Alloy,-65,-291,-319,-63,12291
0,2,Alloy,292,-1299,-1260,371,28252
0,5,Alloy,16,8,17,8,13619
0,4,Alloy,-7,57,-8,52,20468
0,3,Covers,305,-643,-607,366,23685
0,5,Alloy,25,43,27,39,15228
0,5,Alloy,38,7,41,7,17717
0,8,Alloy,-112,-129,-121,-119,8926
1,3,Covers,122,204,131,189,17039
0,7,Alloy,73,-231,-162,109,12212
0,2,Alloy,525,-1054,-1113,595,35279
0,2,Alloy,429,-1038,-698,322,44964
0,2,Covers,205,143,222,132,30182
0,3,Alloy,239,-275,-450,389,23657
0,6,Alloy,78,-431,-397,56,12955
0,2,Covers,301,-977,-1047,356,42266
1,3,NULL,7,8,7,7,22721
0,2,Covers,-242,-1466,-1335,-356,25909
0,3,Covers,-101,-1093,-902,-93,17215
0,4,Covers,247,-474,-612,322,15920
0,3,Covers,-31,18,-33,16,26804
0,3,Covers,59,-793,-876,102,25702
0,5,Alloy,-41,-443,-524,34,13932
0,4,Alloy,158,-536,-610,273,19391
0,3,Covers,98,-384,-561,218,18242
0,2,Alloy,-120,-1265,-1486,-55,31922
0,4,Alloy,-55,-718,-746,-36,18902
1,4,NULL,12,14,13,13,18892
0,3,Alloy,176,-639,-636,262,15878
0,2,Alloy,-378,-1718,-1557,-367,35521
1,3,NULL,-9,-4,-9,-4,15200
0,8,Alloy,88,-377,-257,10,10248
0,3,Covers,110,131,118,122,23380
1,4,Covers,78,-595,-569,163,21813
0,4,Alloy,254,-468,-364,190,13397
0,4,Covers,70,-767,-653,-36,17883
0,2,Alloy,1063,268,-181,1220,43972
0,6,Alloy,-60,-421,-343,-63,12783
0,3,Alloy,241,-483,-618,363,25214
0,2,Alloy,-411,-1446,-1435,-409,27980
0,7,Alloy,10,-27,11,-25,4807
0,3,Covers,181,-838,-802,181,16795
0,6,Alloy,-11,-435,-419,-2,11786
0,6,Covers,-192,-692,-559,-290,9162
0,4,Covers,122,-485,-500,199,14211
0,4,Alloy,-45,-621,-708,-50,18514
0,4,Alloy,34,-922,-676,-3,19503
0,3,Covers,-330,-1097,-1188,-267,24453
0,3,Alloy,205,-441,-847,438,23648
0,3,Alloy,58,-930,-846,-28,24651
0,3,Alloy,-304,-1358,-1268,-413,22964
0,4,Covers,33,-608,-677,35,18604
0,2,Alloy,-185,-1206,-1470,23,39028
0,2,Covers,360,-770,-846,576,36120
0,2,Alloy,33,-1315,-1284,-74,41356
0,3,Covers,79,-675,-740,184,23302
0,4,Alloy,31,-876,-723,-127,14196
0,7,Alloy,-5,-333,-316,-3,8947
0,5,Alloy,83,-264,-412,217,17468
0,6,Alloy,-7,-535,-462,-26,13104
1,4,Alloy,262,355,247,291,17652
1,3,Covers,-187,-447,234,-255,22644
1,7,NULL,-8,-294,-156,-10,7266
0,3,Covers,-200,-160,-49,-242,16662
1,5,Covers,-36,86,95,-19,9631
0,4,Alloy,-151,-81,-108,-147,22102
0,3,Alloy,-284,-178,-223,-332,27259
0,3,Covers,-88,152,47,-82,20304
0,8,Alloy,-8,-107,-23,3,9280
0,5,Covers,-75,30,-27,-60,16621
0,5,Alloy,127,164,197,79,17127
0,4,Alloy,-166,392,195,-156,22401
0,4,Alloy,-223,-13,-42,-219,16978
0,6,Alloy,-122,-51,-43,-111,8945
0,4,Special,70,305,117,178,20944
0,6,Alloy,-3,279,392,-38,8952
0,3,Covers,-317,-321,-188,-367,17032
1,5,Alloy,-11,461,245,7,17866
0,4,Covers,-173,-107,-161,-197,17447
0,4,Covers,-188,-117,-120,-268,15727
1,4,NULL,-143,-208,-102,-162,14978
0,5,Alloy,-138,-128,-128,-169,15371
1,3,NULL,0,0,0,0,26564
1,5,Alloy,-134,19,-34,-137,13673
0,5,Covers,14,130,144,8,15891
0,4,Covers,-21,145,-79,10,13933
0,5,Alloy,-133,-135,-45,-140,8011
0,5,Covers,-76,-30,-49,-93,13097
0,2,Alloy,76,98,121,-84,27564
0,3,Covers,-149,-141,-275,-126,30005
0,5,Special,92,103,134,-15,14050
1,8,Alloy,-90,-103,-76,-122,10789
0,5,Covers,-21,-102,-160,-25,14083
1,6,Alloy,-26,94,65,-11,10893
0,5,Covers,-167,-159,-41,-227,18584
0,7,Alloy,-95,-51,-30,-89,4973
0,5,Covers,5,158,183,31,15313
0,6,Alloy,-45,70,-1,-30,12880
0,5,Alloy,-74,-92,-48,-93,14582
0,3,Alloy,-169,106,-125,50,26133
1,3,NULL,-24,-3,19,-20,25560
0,7,Alloy,26,158,67,27,8229
0,5,Special,-126,-80,-91,-139,17349
0,5,Special,4,-190,-92,-45,14256
0,4,Covers,73,-16,89,-37,20165
0,5,Alloy,-109,5,-18,-127,10959
0,4,Covers,-151,-177,-58,-271,18135
1,6,NULL,-4,78,26,-4,14271
1,5,NULL,-6,11,13,-5,15957
0,5,Covers,6,147,118,-11,16621
0,4,Covers,-3,-111,-193,-64,20010
0,5,Alloy,29,288,205,11,15482
1,6,Alloy,20,38,2,27,12481
0,4,Alloy,-184,-57,-36,-134,19653
0,4,Alloy,131,-250,179,-75,12036
0,6,Alloy,-7,222,75,17,9435
0,8,Alloy,-6,10,13,-29,7528
0,3,Alloy,194,179,62,228,25178
0,5,Covers,29,288,205,11,18811
1,6,Alloy,-174,-161,-117,-289,11946
0,3,Covers,-17,121,177,-26,29294
0,5,Alloy,-12,57,18,47,16578
0,3,Covers,30,-17,-104,82,19196
0,4,Covers,-92,33,1,-135,18547
0,4,Covers,133,98,136,98,19687
0,3,Alloy,-218,-158,-169,-292,22744
0,7,Alloy,15,-63,7,-42,11505
0,5,Covers,44,448,301,34,18363
0,5,Covers,15,-82,-38,22,16320
0,5,Alloy,-60,-51,-1,-114,12804
0,5,Covers,114,135,145,105,8367
0,3,Covers,73,325,339,75,23086
0,4,Alloy,153,202,11,220,14780
0,5,Alloy,83,135,91,106,14833
0,3,Alloy,84,94,32,59,21294
0,2,Covers,347,-118,-38,356,37692
0,3,Covers,212,284,289,149,18960
1,5,Covers,155,153,251,111,15351
1,4,NULL,1,113,104,-8,16070
0,5,Alloy,-117,-298,-124,-260,15175
0,6,Alloy,74,99,108,22,14246
0,4,Alloy,-177,-151,-146,-141,22040
0,4,Alloy,-113,-154,133,-284,18499
0,5,Alloy,214,86,205,235,13563
0,4,Special,76,115,29,57,24397
0,3,Covers,101,238,158,88,19426
1,8,NULL,0,0,0,0,10720
0,4,Alloy,45,13,-66,105,19884
0,3,Covers,194,119,124,108,17460
0,5,Covers,-238,-123,-217,-146,16559
0,5,Alloy,49,60,111,26,14159
0,5,Covers,-31,-33,12,-115,14279
1,3,Alloy,-54,149,90,-96,28896
0,4,Covers,278,224,172,248,16068
0,3,Covers,202,127,162,160,16435
1,5,NULL,-3,5,-25,-11,10946
0,7,Alloy,-49,9,52,-54,11564
0,3,Alloy,-86,-92,165,-292,30648
0,5,Covers,92,-83,33,57,16832
1,7,Alloy,13,26,37,9,12589
0,8,Alloy,42,23,93,-1,9502
0,3,Covers,168,236,182,100,17621
0,6,Alloy,74,135,62,101,10763
1,3,NULL,-2771,-4647,-3867,-3346,14164
0,5,Alloy,-734,-1675,-1379,-997,15593
1,6,Alloy,-1067,-1850,-1661,-1307,13085
1,5,Covers,-912,-1719,-1553,-1117,17605
1,7,Alloy,-389,-984,-825,-534,9201
0,7,Alloy,-539,-1215,-1044,-768,12775
0,6,Alloy,-886,-1624,-1411,-1070,11037
0,5,Covers,-645,-1603,-1310,-883,19147
0,6,Alloy,-622,-1329,-1122,-806,13009
1,7,Covers,-463,-1055,-877,-593,8484
0,6,Alloy,-1223,-2023,-1784,-1530,13013
0,6,Covers,-571,-1253,-1135,-710,14342
0,6,Alloy,-1041,-1869,-1599,-1262,13338
1,5,Covers,-1249,-2382,-1987,-1672,15266
1,7,Covers,-630,-1236,-1055,-777,11537
0,4,Covers,-1763,-3078,-2788,-2123,19549
0,6,Alloy,-1089,-1853,-1614,-1312,13765
0,5,Alloy,-934,-1734,-1561,-1089,17672
1,4,Covers,-1503,-2523,-2308,-1735,21393
0,6,Alloy,16,-73,-85,17,10707
0,6,Covers,145,198,34,153,12545
0,4,Alloy,51,81,43,86,14507
0,3,Covers,209,253,110,312,31472
0,7,Special,-1,-90,-81,-72,8988
0,4,Alloy,118,117,49,117,17757
0,5,Covers,240,255,116,246,16276
0,9,Alloy,0,-17,-5,0,9980
1,7,Alloy,4,175,-57,-3,13661
0,5,Covers,97,99,105,144,16657
0,5,Alloy,53,-193,-129,146,14842
1,3,Alloy,256,251,44,382,29943
0,3,Covers,-7,-43,-40,-38,26831
0,6,Alloy,-104,-131,-121,-83,12173
0,4,Covers,120,108,33,152,14754
1,6,Alloy,37,26,3,44,14497
1,5,Alloy,117,213,124,86,14157
0,4,Alloy,303,224,446,149,17800
0,4,Alloy,143,148,100,93,15989
0,4,Alloy,95,-45,-29,79,18977
0,5,Alloy,86,-69,-21,53,16649
0,6,Covers,82,32,41,47,14867
0,4,Covers,147,77,194,112,16890
0,3,Alloy,-24,-15,-39,-41,29258
0,6,Covers,37,-162,181,20,12068
0,4,Covers,-177,-346,-175,-240,19752
0,5,Alloy,9,130,35,86,16925
0,3,Covers,118,165,188,147,21181
1,5,NULL,-7,46,72,-22,13664
0,4,Alloy,-20,-157,-152,-5,17548
0,6,Covers,103,-176,-9,82,16110
0,3,Alloy,350,298,337,372,24663
0,5,Alloy,63,-46,102,3,15227
0,3,Alloy,253,117,51,236,24222
0,4,Alloy,14,-126,-142,-91,18100
0,2,Covers,58,-288,-188,-72,22825
0,4,Covers,93,66,-9,118,11271
0,3,Covers,75,154,84,54,15060
1,4,NULL,20,52,32,26,19967
0,3,Covers,98,59,-41,109,15049
0,4,Alloy,199,83,108,122,15763
0,6,Alloy,49,26,52,57,9083
0,4,Covers,115,-19,41,105,19795
0,2,Covers,246,-223,35,90,41955
1,4,Alloy,280,936,853,-16,17592
0,4,Alloy,142,-59,-85,117,17615
0,3,Covers,47,151,302,5,24960
0,6,Alloy,235,348,238,406,10220
0,3,Alloy,-75,-74,-143,-49,14894
0,3,Alloy,421,309,400,195,28037
0,3,Alloy,287,267,288,276,23361
0,4,Covers,110,-42,-122,108,19185
0,4,Covers,36,230,128,139,20720
0,4,Alloy,75,-28,19,29,20707
0,2,Covers,375,-2,165,197,37847
0,2,Covers,147,-90,39,-23,26564
0,8,Alloy,182,136,125,185,10381
0,4,Covers,115,107,207,93,18461
0,4,Covers,-124,-238,-118,-228,18153
0,6,Alloy,8,-48,27,-28,13142
0,4,Alloy,163,8,101,78,22332
0,5,Covers,69,-119,-64,-17,14178
0,8,Covers,70,215,173,72,9827
0,4,Covers,158,143,88,162,21483
0,3,Covers,46,287,267,2,16841
0,6,Covers,-54,-22,-92,-19,14725
1,4,NULL,0,0,0,0,23598
0,5,Alloy,145,84,67,218,15158
0,7,Alloy,108,78,140,58,12318
0,4,Alloy,127,317,188,65,18265
0,8,Alloy,106,77,106,143,9169
0,5,Alloy,210,330,259,237,13084
0,5,Alloy,215,193,100,296,14590
0,5,Alloy,291,269,237,280,10717
1,3,NULL,0,0,0,0,12729
0,4,Covers,91,181,-55,95,21520
0,3,Covers,96,-37,-150,87,24438
0,4,Alloy,135,42,32,104,18949
0,4,Covers,86,56,-133,69,17626
0,7,Alloy,-64,-70,-159,-83,13907
0,4,Alloy,236,502,126,390,17407
0,6,Alloy,-15,59,20,55,9034
0,5,Alloy,31,180,90,35,16327
0,6,Covers,111,138,58,132,14577
0,4,Covers,198,217,216,219,17348
1,4,NULL,33,53,-62,33,19660
0,5,Alloy,90,73,79,99,10812
1,3,Alloy,-20,338,291,-35,26464
1,4,NULL,9,101,111,14,17215
0,4,Alloy,179,246,191,221,16500
0,2,Covers,256,425,439,364,34971
0,5,Covers,110,283,111,194,13494
0,3,Covers,-1850,-3291,-2950,-2295,16596
0,3,Alloy,-2363,-4006,-3421,-2804,27391
0,3,Alloy,-3402,-5201,-4676,-4043,26272
0,8,Alloy,79,66,102,60,9151
0,4,Alloy,-2343,-3670,-3359,-2848,19453
0,3,Covers,168,316,-92,174,26906
0,4,Covers,-1129,-2203,-1903,-1432,23457
0,3,Covers,128,82,116,100,17593
0,5,Alloy,112,-168,43,-3,15724
0,3,Alloy,-2798,-4661,-4036,-3310,25327
0,3,Covers,-2393,-3922,-3526,-2894,26342
0,3,Alloy,-2599,-4478,-3948,-3185,26365
0,2,Covers,-3993,-6416,-5965,-4429,35907
0,3,Covers,-2687,-4263,-3774,-3117,23224
0,3,Alloy,-9,-137,-129,-12,27782
0,6,Covers,-918,-1563,-1445,-1039,15616
0,5,Alloy,132,72,44,208,16195
0,4,Covers,-1819,-3155,-2828,-2188,18617
1,6,NULL,8,7,34,7,10497
0,4,Special,-2,-41,40,-64,18493
1,8,Covers,-28,-26,-54,-19,9736
0,8,Alloy,-100,-338,-286,-118,12242
0,3,Covers,1,119,-1,84,30677
0,4,Covers,15,14,52,-69,22737
0,5,Alloy,112,-67,77,1,16222
1,4,NULL,7,-61,-165,12,19596
0,3,Alloy,432,319,420,317,30249
0,3,Alloy,132,-19,174,94,13084
0,4,Alloy,537,402,498,446,17647
1,5,NULL,15,12,2,25,19507
0,5,Covers,-36,-248,-180,-73,18921
0,6,Alloy,44,-42,-16,-21,12044
0,3,Covers,185,397,316,307,20917
0,3,Covers,162,124,220,-7,23240
0,4,Alloy,19,96,77,22,15251
0,5,Alloy,151,317,220,231,11869
1,4,NULL,6,-10,36,-9,20373
0,3,Alloy,23,117,365,3,24820
0,3,Alloy,-103,-719,-83,-308,24858
0,3,Covers,-149,42,143,-191,26409
0,5,Covers,358,443,428,436,18441
0,2,Alloy,471,278,612,232,45989
0,3,Alloy,84,24,102,-5,25688
0,6,Covers,-4,168,19,15,9582
0,3,Alloy,154,192,118,65,22517
0,3,Alloy,119,108,255,10,26845
0,4,Covers,46,188,209,53,10247
0,6,Covers,6,58,62,33,14210
0,3,Alloy,184,305,268,220,30574
0,4,Covers,-53,-61,35,-69,12345
1,3,NULL,-42,352,41,-26,13006
0,4,Covers,119,259,327,134,15951
0,6,Alloy,-108,95,102,-52,15040
0,4,Covers,-173,-97,-150,-90,14211
0,3,Alloy,-118,441,199,-172,27099
0,3,Covers,206,213,314,204,18891
0,5,Alloy,123,207,87,185,13420
1,3,Covers,-5,-44,128,164,20295
0,3,Covers,385,267,195,426,20111
1,4,Special,28,18,-12,48,15574
1,5,NULL,4,-14,13,-2,14501
1,7,NULL,-39,0,-30,-22,11354
0,4,Covers,-27,74,64,17,16650
0,8,Alloy,10,76,4,141,11115
0,7,Covers,-72,4,2,-76,12739
0,5,Alloy,-138,-151,-184,-153,17838
0,3,Alloy,-169,-150,-110,-187,26922
0,6,Covers,3,69,1,35,8854
0,4,Covers,176,238,168,262,20015
0,4,Alloy,-91,-64,-103,-115,12554
0,6,Covers,67,266,48,139,11193
0,4,Alloy,-32,40,-126,-26,13711
0,5,Alloy,142,20,201,92,18915
0,3,Special,10,-53,-34,-3,23635
0,7,Alloy,28,120,86,68,11015
0,3,Alloy,230,292,250,256,27518
0,3,Alloy,-117,38,-128,91,24987
0,3,Covers,163,57,-68,207,28919
0,4,Covers,7,31,21,57,19286
0,2,Alloy,-851,-762,-621,-836,35721
0,3,Covers,10,33,18,-12,30048
0,3,Covers,-261,-236,-168,-322,23940
0,2,Alloy,433,141,168,148,35182
0,3,Covers,-237,-1,-7,-237,25845
0,4,Covers,-316,-283,-164,-381,24188
0,4,Covers,56,91,125,105,17991
0,5,Alloy,-30,17,-10,-27,18765
0,2,Covers,328,231,345,350,39378
0,4,Covers,-34,-12,-26,-7,19302
0,5,Alloy,-7,43,68,-39,15620
0,5,Covers,-32,73,77,-58,16573
0,4,Alloy,222,243,217,294,19675
0,3,Covers,-94,36,8,-122,19138
0,4,Alloy,-80,-64,-108,-129,22307
1,4,Alloy,102,40,2,108,22016
1,4,NULL,-10,121,71,-12,18167
0,5,Covers,46,19,40,17,11303
0,4,Alloy,158,156,125,249,18999
0,4,Alloy,-108,180,-146,57,13337
0,7,Alloy,52,78,96,68,12173
0,3,Covers,-52,-117,45,-200,27246
0,4,Covers,-146,-213,-70,-109,21426
1,7,Alloy,-112,-79,-150,-95,12109
0,4,Alloy,-120,-371,-130,-154,22133
0,3,Covers,58,71,79,56,24528
0,3,Covers,-75,260,-22,138,30008
0,3,Covers,58,171,314,123,19901
0,5,Covers,-237,-281,-359,-122,17262
0,5,Alloy,264,201,125,287,16610
1,4,NULL,0,79,-53,0,16216
0,4,Covers,-10,75,15,52,22210
0,4,Alloy,-18,-2,-222,-51,24682
0,5,Covers,-77,0,16,-93,17113
0,2,Alloy,-178,-171,-141,-245,40888
0,5,Covers,-78,-95,-122,-81,17283
0,5,Covers,147,121,377,-90,16763
0,6,Alloy,-44,-62,-33,-66,11501
0,3,Covers,-254,-156,-108,-315,23129
0,5,Covers,-189,-62,-162,-145,12552
0,4,Alloy,577,217,418,549,21405
0,3,Covers,-106,20,42,-125,25970
0,3,Alloy,182,-162,225,-39,24344
1,5,Alloy,15,153,-35,95,16208
0,6,Alloy,36,30,6,18,11614
0,8,Alloy,-92,106,6,-37,10660
1,8,Alloy,-27,-74,-13,-150,11955
0,3,Covers,152,190,546,10,23538
0,3,Covers,-157,111,-91,-207,22003
0,5,Covers,178,310,345,122,19480
0,5,Alloy,114,389,200,181,17737
0,4,Alloy,67,49,19,120,19490
1,6,NULL,-7,63,79,-8,8778
0,2,Covers,16,422,244,305,19652
0,5,Alloy,97,-34,56,53,13797
0,4,Alloy,-24,731,398,35,22504
0,9,Alloy,69,7,36,27,9413
0,3,Covers,150,-14,-35,217,20328
0,4,Alloy,-68,-71,122,-125,26029
1,7,NULL,5,-12,10,-15,11864
1,4,NULL,3,79,-4,31,18332
0,4,Special,97,99,18,211,19598
0,3,Covers,-107,47,-68,-87,27896
1,6,Alloy,32,76,50,22,11994
1,4,NULL,3,79,-36,3,8408
0,6,Alloy,215,349,227,327,9494
0,4,Alloy,-89,-254,-38,-166,19901
1,6,NULL,0,-16,-20,0,14102
0,4,Covers,-30,-98,-127,-49,18134
0,4,Covers,20,454,125,74,15470
0,5,Alloy,63,-7,53,-44,15202
0,5,Covers,164,239,242,211,13282
0,5,Alloy,-62,187,98,-81,17128
0,5,Covers,-28,-22,39,-11,15098
1,3,NULL,217,33,159,69,24040
0,5,Alloy,-48,450,131,-66,16263
0,7,Covers,-49,-124,-94,-59,11407
0,7,Alloy,-167,-134,-99,-190,10102
0,9,Covers,71,69,5,86,10734
0,2,Covers,399,245,358,268,43505
1,4,NULL,-10,-26,-14,15,23300
0,7,Covers,-39,-91,-61,-52,14133
0,4,Covers,-113,-95,33,-174,19196
0,4,Alloy,-131,-214,-280,21,19935
0,5,Alloy,-157,-310,-204,-310,12070
0,5,Covers,40,188,55,173,13469
0,4,Alloy,-334,-370,-159,-466,21659
0,3,Alloy,-412,278,-119,-460,25213
0,4,Alloy,-201,-329,-195,-265,23942
0,7,Alloy,-83,-86,-76,-54,12708
0,3,Covers,-11,-272,-260,0,32225
1,4,NULL,13,-35,-25,23,16259
0,5,Covers,-99,-292,-175,-152,14388
0,8,Covers,-152,-192,-154,-180,11576
0,2,Covers,-51,199,13,127,43094
0,6,Covers,-96,-43,-108,-67,12669
0,4,Covers,-92,-238,-111,-223,27153
1,9,NULL,8,9,12,7,10169
1,6,NULL,0,0,0,0,11367
1,7,NULL,1,57,74,1,10227
1,5,NULL,-10,-37,-30,-8,19133
1,6,Alloy,36,105,120,14,12331
0,4,Special,-259,-357,-261,-284,20387
1,5,NULL,12,8,56,-1,15681
0,6,Alloy,4,-49,4,-46,10690
1,7,Alloy,67,138,72,128,11073
0,3,Covers,-263,-348,-284,-323,13607
0,4,Alloy,-91,-81,-98,-75,16107
0,4,Alloy,-274,-331,-296,-306,10507
0,5,Alloy,-106,-140,-115,-129,12295
1,4,NULL,-60,-73,-65,-68,17653
0,4,Covers,-426,-496,-460,-460,14637
0,3,Alloy,577,-35,623,-33,16163
0,3,Covers,-37,-42,-40,-39,26884
0,3,Alloy,-208,-188,-225,-174,14063
1,4,Covers,-134,-172,-144,-159,12079
0,6,Alloy,-124,-140,-134,-130,12390
0,4,Covers,-331,-322,-358,-299,8697
0,3,Alloy,-243,-290,-263,-268,17788
0,6,Alloy,-84,-146,-90,-135,10405
0,3,Covers,-128,-210,-138,-194,19187
0,5,Alloy,67,-22,72,-20,15241
1,4,Alloy,-224,-377,-242,-349,20447
0,4,Alloy,37,124,40,115,14842
1,6,Alloy,-28,-78,-30,-72,13058
0,3,Covers,-184,-263,-198,-244,14380
1,4,Alloy,-89,-163,-96,-151,11252
0,4,Covers,-5,39,-6,36,19536
1,5,Special,72,335,78,311,14004
0,4,Alloy,-302,-323,-326,-299,13427
0,5,Alloy,-299,-298,-323,-276,14829
0,7,Alloy,178,161,193,149,9885
1,4,Covers,-4,-12,-4,-11,12083
0,3,Alloy,-26,-5,-28,-4,23007
0,4,Covers,-80,-100,-86,-92,17881
1,3,Covers,-18,-41,-19,-38,17949
0,5,Alloy,-256,-317,-276,-293,11798
0,4,Alloy,-60,-155,-64,-144,12797
0,4,Alloy,-38,-74,-41,-68,13643
0,5,Covers,-411,-605,-443,-560,15749
1,6,Alloy,-109,-189,-118,-175,10368
0,5,Special,67,-22,72,-20,14780
0,3,Alloy,-509,-520,-549,-482,14158
0,5,Alloy,-163,-180,-176,-167,16161
1,3,Covers,-147,-226,-159,-209,17285
0,6,Alloy,-122,-207,-132,-191,14011
0,6,Alloy,-28,-47,-30,-44,11219
0,4,Covers,-130,-189,-140,-175,21316
1,6,Alloy,67,63,72,58,13027
0,3,Alloy,-347,-449,-375,-416,26454
0,3,Covers,-99,-91,-107,-84,24282
1,5,Special,-219,-153,-236,-142,16163
0,4,Covers,-265,-351,-286,-325,20241
0,4,Alloy,-185,-297,-199,-275,16717
0,8,Alloy,30,33,33,30,7235
0,4,Alloy,-71,-6,-77,-6,10180
0,7,Alloy,-31,-52,-34,-48,10305
0,4,Special,-169,-198,-182,-183,20084
0,5,Alloy,-169,-186,-182,-172,18548
0,6,Alloy,-157,-119,-169,-110,12953
0,5,Alloy,141,197,153,182,10225
0,4,Covers,-92,-123,-100,-114,17167
0,7,Alloy,-11,-50,-12,-46,11029
0,5,Alloy,-155,-160,-168,-148,10749
0,4,Alloy,-165,-190,-178,-176,14520
1,5,Alloy,-193,-345,-208,-319,14758
0,3,Covers,-381,-514,-412,-476,17970
1,5,Covers,-121,-273,-131,-253,14259
0,5,Alloy,-50,-75,-54,-69,15771
0,3,Covers,66,149,71,138,14524
0,4,Alloy,65,80,70,74,19038
0,4,Alloy,-135,-208,-145,-192,15458
0,5,Alloy,-112,-144,-121,-134,12729
0,4,Covers,-74,-151,-80,-140,11822
0,3,Covers,-388,-596,-419,-552,25354
0,6,Alloy,-240,-322,-259,-298,13702
0,2,Covers,-54,9,-58,8,34404
0,3,Covers,30,-49,32,-46,28491
0,4,Alloy,-283,-523,-306,-485,18343
0,4,Covers,-328,-657,-355,-608,14401
0,4,Alloy,-97,-79,-104,-73,20316
0,8,Alloy,-207,-307,-223,-284,11494
1,7,Alloy,-21,-14,-22,-13,11630
0,4,Alloy,-243,-240,-263,-222,15348
0,4,Covers,-203,-297,-219,-275,16968
1,3,Covers,-294,-213,-317,-198,24075
0,3,Alloy,-46,-18,-49,-16,26190
0,5,Covers,-79,-144,-85,-133,13623
1,7,Covers,-58,-108,-63,-100,10135
0,4,Alloy,-148,-188,-160,-174,18729
0,4,Alloy,-140,-194,-151,-179,19741
0,6,Alloy,-73,-101,-79,-94,13374
0,5,Alloy,-257,-262,-277,-243,14602
0,4,Covers,-2025,-2460,-2312,-2162,17707
0,3,Alloy,-34,-13,-37,-12,18381
0,3,Covers,-96,-116,-104,-108,23515
0,8,Covers,-24,-28,-26,-26,10933
0,3,Alloy,-153,-159,-166,-147,23669
1,6,NULL,0,0,0,0,14541
0,5,Alloy,109,151,117,140,12936
0,6,Covers,-124,-165,-134,-153,13331
1,6,Alloy,-142,-152,-153,-141,10967
0,3,Covers,-128,-172,-138,-159,15868
0,6,Alloy,-114,-137,-123,-127,11078
0,4,Alloy,181,230,196,213,17922
0,6,Alloy,-68,-104,-73,-96,8455
0,6,Alloy,-137,-156,-148,-145,14525
0,4,Covers,-29,-30,-31,-28,19554
1,5,Alloy,-318,-481,-344,-445,16471
0,3,Alloy,-457,-518,-494,-479,23024
0,5,Alloy,-147,-136,-159,-126,9928
0,5,Alloy,-66,-51,-71,-47,16080
0,5,Alloy,-205,-245,-221,-227,10404
1,5,Alloy,-138,-157,-149,-145,13724
0,3,Alloy,0,0,0,0,17115
0,7,Covers,-16,0,-17,0,10852
0,4,Covers,5,40,5,37,11507
0,4,Alloy,268,336,290,311,21169
0,5,Alloy,-406,-695,-438,-643,15956
0,5,Alloy,-225,-253,-243,-235,15493
0,3,Covers,-141,-99,-152,-92,18990
1,3,NULL,-14,-120,-15,-111,26761
0,4,Covers,-209,-223,-226,-207,20151
0,6,Alloy,-323,-232,-349,-215,12816
0,4,Alloy,-69,-68,-74,-63,20643
0,6,Alloy,-147,-167,-158,-154,8425
0,4,Covers,-13,-72,-14,-66,16353
0,4,Alloy,12,41,13,38,16424
1,3,NULL,-107,-207,-115,-192,22328
0,4,Alloy,-93,-117,-101,-108,17455
0,4,Alloy,-56,-244,-61,-226,20921
0,4,Alloy,-35,13,-38,12,20088
0,3,Covers,-179,-211,-194,-195,28168
0,3,Alloy,-387,-541,-417,-501,23022
0,4,Alloy,-93,-117,-101,-108,22018
0,3,Alloy,-148,-207,-160,-192,26016
1,5,Alloy,-197,-226,-213,-209,15878
0,4,Alloy,227,310,245,287,20167
0,4,Covers,75,81,81,75,18663
1,5,NULL,2,2,2,2,13875
0,5,Alloy,-429,-356,-463,-330,17112
0,4,Alloy,-78,-106,-84,-98,12885
0,5,Covers,80,62,87,57,13524
0,4,Covers,-78,-134,-84,-124,19022
0,3,Alloy,89,80,96,74,20961
0,6,Alloy,64,64,69,59,14365
0,2,Covers,234,-397,252,-368,40884
1,5,Alloy,2,6,2,6,14648
1,8,Alloy,40,8,43,8,7791
1,4,NULL,-126,124,-136,115,19175
0,4,Alloy,-30,-44,-32,-41,14626
0,6,Covers,47,42,50,39,12757
0,3,Alloy,144,151,155,140,25055
0,3,Covers,121,28,130,26,26852
0,3,Alloy,-2,-39,-2,-36,18419
0,2,Alloy,-775,-435,-837,-402,43865
0,6,Alloy,227,175,245,162,10362
0,5,Alloy,-98,-88,-105,-82,12371
0,3,Alloy,282,212,305,197,25946
1,4,NULL,-55,25,-59,23,19054
0,6,Special,-209,-236,-226,-218,10686
0,4,Covers,-44,-34,-47,-32,17687
0,3,Covers,92,99,100,92,21721
0,4,Covers,114,105,123,97,20399
0,4,Covers,21,-33,23,-30,22255
0,4,Covers,726,860,784,796,16834
0,2,Covers,-2289,-2295,-2472,-2125,36933
0,4,Covers,9,-4,9,-4,19102
0,8,Alloy,-6,11,-6,10,8039
1,4,Covers,13,-76,14,-71,17595
0,3,Covers,-26,7,-28,7,23330
0,6,Covers,-30,-5,-32,-5,9787
