@relation 'training_edit2-weka.filters.unsupervised.attribute.NumericToNominal-R2-weka.filters.unsupervised.attribute.Remove-R1,3-5,7-13,16-34'

@attribute IsBadBuy {0,1}
@attribute VehicleAge numeric
@attribute WheelType {Alloy,Covers,NULL,Special}
@attribute VehOdo numeric
@attribute DifAquiredAvg_CurAvgAuction numeric
@attribute DifAquiredAboveAvg_CurAboveAvgRetail numeric
@attribute DifAquiredAvg_CurAvgRetail numeric
@attribute DifAquiredAboveAvg_CurAboveAvgAuction numeric
@attribute AdjVehOd numeric

@data
0,2,Covers,72486,598,463,436,733,36243
0,6,Covers,75360,169,85,151,253,12560
0,3,Covers,98685,72,-73,29,57,32895
0,3,Special,80229,76,348,269,98,26743
0,6,Alloy,62117,-29,-72,-42,-69,10352
1,7,NULL,76698,1,-31,-45,-1,10956
0,4,Alloy,73199,2,-13,114,12,18299
0,2,Covers,72537,199,268,237,246,36268
1,4,NULL,87369,24,-662,-453,11,21842
0,2,Covers,65181,834,872,1123,1000,32590
0,2,Covers,91350,278,104,42,255,45675
0,3,Covers,65126,109,241,30,157,21708
0,2,Alloy,80758,-22,789,414,153,40379
0,8,Alloy,76013,31,-72,-2,19,9501
1,5,Covers,83144,-22,-371,-93,-52,16628
1,9,Alloy,84473,-65,-29,-31,-55,9385
0,6,Alloy,61655,7,39,66,-86,10275
0,8,Special,78738,-69,-84,-6,-114,9842
0,2,Covers,70374,230,90,126,205,35187
0,8,Alloy,38803,71,48,65,23,4850
0,8,Alloy,60019,1,-8,18,-2,7502
0,6,Covers,70136,110,208,145,107,11689
0,8,Alloy,74792,-3,-48,-34,-1,9349
0,5,Covers,84009,34,11,41,34,16801
0,5,Alloy,66621,163,366,140,191,13324
0,2,Covers,74747,-65,9,53,-85,37373
1,3,Covers,84797,-339,-303,-295,-424,28265
0,6,Alloy,81681,-38,123,-12,15,13613
0,8,Covers,82651,90,148,114,140,10331
0,4,Alloy,60797,7,-124,-87,-4,15199
0,5,Alloy,78198,122,97,76,123,15639
0,9,Alloy,52955,11,-20,-42,5,5883
1,4,Covers,81986,154,151,117,170,20496
0,7,Alloy,95806,-25,74,10,89,13686
0,3,Covers,70544,76,47,-119,184,23514
0,4,Alloy,83962,-123,13,-147,-103,20990
0,4,Alloy,51329,36,87,159,34,12832
0,5,Alloy,72864,-117,-173,-113,-166,14572
0,3,Alloy,84683,-19,27,33,-18,28227
0,5,Covers,86948,-95,-105,-163,-90,17389
0,3,Covers,85813,-226,-455,-360,-306,28604
0,7,Alloy,78499,76,226,88,140,11214
0,6,Alloy,78249,103,74,123,115,13041
0,4,Alloy,64875,30,9,22,13,16218
0,5,Covers,74568,-113,-4,-117,-108,14913
0,7,Alloy,64296,-52,84,-4,21,9185
0,9,Covers,102609,-35,25,-48,-41,11401
0,4,Covers,83837,126,63,179,-26,20959
0,7,Alloy,76271,-24,62,-49,-26,10895
0,8,Alloy,79680,-17,6,24,-61,9960
1,8,Covers,47157,12,-26,-17,20,5894
0,4,Alloy,79915,-10,-325,-85,-151,19978
0,3,Covers,33140,-12,-241,-261,18,11046
0,9,Alloy,85149,-6,45,-26,-10,9461
0,9,Alloy,104227,-11,37,-23,22,11580
1,7,Alloy,91111,-237,-265,-194,-268,13015
0,9,Alloy,95027,-19,-25,-11,-20,10558
0,8,Alloy,80195,-93,-49,-43,-117,10024
0,7,Covers,58012,21,-1,11,19,8287
1,6,Alloy,68157,33,23,44,30,11359
0,5,Alloy,77343,-11,-80,-25,-40,15468
0,5,Alloy,79854,204,292,202,300,15970
1,5,Alloy,98362,96,91,69,139,19672
0,3,Covers,70678,-254,-30,87,-335,23559
0,3,Covers,82606,297,395,455,190,27535
0,3,Covers,66285,-156,-33,-42,-163,22095
0,4,Alloy,69577,56,-52,5,-28,17394
0,5,Alloy,78458,-15,-38,-11,-27,15691
0,4,Covers,72830,49,128,88,86,18207
0,6,Alloy,55847,-43,-176,-126,-81,9307
0,4,Alloy,82170,64,102,-31,214,20542
0,9,Alloy,89148,-30,18,-32,-28,9905
0,5,Alloy,58502,-189,141,96,-245,11700
0,2,Special,72378,-562,-729,-650,-386,36189
0,6,Alloy,84097,141,183,89,216,14016
0,4,Covers,78517,277,450,274,449,19629
0,3,Alloy,81333,-340,-149,-234,-281,27111
0,4,Covers,90606,-90,-89,32,-116,22651
0,7,Alloy,99477,-29,-76,-71,-26,14211
0,6,Alloy,99723,-9,240,110,11,16620
0,9,Alloy,77923,33,15,34,53,8658
0,8,Covers,79087,-15,-133,-48,-50,9885
0,4,Covers,77175,110,409,330,227,19293
0,7,Covers,75336,51,83,15,107,10762
0,7,Alloy,86164,56,93,71,76,12309
0,8,Alloy,77440,-49,29,7,-43,9680
0,8,Alloy,80793,-22,56,-36,9,10099
1,4,Covers,72510,-20,-177,-107,-28,18127
0,3,Covers,72833,4,141,109,-8,24277
0,3,Alloy,71061,84,60,-60,128,23687
0,3,Covers,75760,156,-162,-57,102,25253
0,4,Covers,77017,60,-88,-84,47,19254
0,7,Alloy,93680,103,88,120,75,13382
0,3,Alloy,55551,77,142,77,62,18517
0,3,Alloy,53364,160,71,117,101,17788
0,3,Alloy,71770,23,184,0,117,23923
0,4,Covers,55670,303,98,353,121,13917
0,3,Covers,56356,102,19,152,78,18785
1,6,Alloy,85565,236,257,288,212,14260
0,4,Covers,72167,278,191,102,294,18041
0,2,Covers,70333,450,537,928,341,35166
0,3,Alloy,83621,13,-165,-91,43,27873
0,5,Alloy,79216,102,110,97,101,15843
0,2,Covers,83969,522,529,571,498,41984
0,2,Alloy,81766,809,676,533,919,40883
0,2,Covers,87207,285,-177,-200,248,43603
0,3,Covers,69230,128,49,71,122,23076
0,3,Alloy,60143,22,-228,-269,-34,20047
0,3,Covers,81390,209,100,135,280,27130
0,2,Alloy,75542,-5,698,134,360,37771
0,4,Covers,66625,166,208,39,256,16656
0,2,Alloy,87558,124,257,29,280,43779
0,3,Covers,64621,-61,-89,-95,9,21540
0,2,Covers,49485,-62,-319,-354,18,24742
0,5,Alloy,78903,32,-116,-130,-34,15780
0,2,Covers,71292,159,-38,-22,59,35646
0,2,Covers,84127,94,65,321,12,42063
0,3,Covers,76108,166,79,-62,212,25369
0,2,Covers,84522,479,547,848,263,42261
0,2,Covers,85921,650,852,525,999,42960
0,4,Covers,80499,46,-26,19,43,20124
0,2,Alloy,86106,148,21,291,104,43053
1,6,NULL,47929,0,0,0,0,7988
0,4,Covers,80746,416,137,451,410,20186
0,2,Covers,87373,294,601,57,242,43686
0,3,Alloy,73358,234,361,469,-183,24452
0,2,Covers,81125,182,722,465,242,40562
0,3,Covers,83716,651,670,791,711,27905
0,2,Covers,57575,249,396,487,199,28787
0,2,Covers,75483,53,608,420,96,37741
0,2,Covers,84407,24,272,137,-52,42203
0,2,Covers,91952,181,-118,95,-21,45976
0,2,Covers,80759,-34,218,82,-169,40379
0,3,Covers,81871,34,163,69,10,27290
0,6,Alloy,77668,-23,-11,-86,-70,12944
0,5,Alloy,82644,-45,3,82,-127,16528
0,7,Covers,72355,120,-294,-66,129,10336
1,4,NULL,60356,0,0,0,0,15089
0,3,Covers,88148,-110,-299,-69,-240,29382
0,2,Covers,80834,203,937,862,356,40417
0,3,Covers,83013,-3,-10,-28,49,27671
0,3,Covers,78338,6,-184,-92,-71,26112
0,2,Covers,84305,272,140,16,327,42152
0,2,Alloy,78082,459,527,581,264,39041
0,7,Alloy,93727,45,48,35,33,13389
0,5,Alloy,70438,-160,-436,-192,-261,14087
0,2,Covers,89958,-155,4,-6,-187,44979
0,3,Covers,70650,-96,57,14,-63,23550
0,2,Covers,74093,122,30,-100,171,37046
0,3,Covers,57293,35,-224,-34,-91,19097
0,5,Alloy,90361,-19,-84,-38,8,18072
0,3,Covers,89015,106,83,36,60,29671
0,5,Covers,59077,127,257,124,250,11815
0,7,Alloy,76135,-191,83,-20,-235,10876
0,2,Alloy,81338,-19,-175,352,-41,40669
0,3,Covers,59753,-12,141,193,-20,19917
0,2,Alloy,77308,-318,-497,-411,-386,38654
0,6,NULL,61404,8,-61,-13,-7,10234
0,4,NULL,90032,21,78,99,72,22508
0,2,Covers,76132,61,250,293,53,38066
0,3,Alloy,81495,-137,195,-21,-195,27165
0,2,Alloy,81800,-10,-53,10,-36,40900
0,3,Covers,65815,158,186,174,101,21938
0,4,Alloy,62591,-21,-13,-53,52,15647
0,3,Covers,67887,166,135,128,168,22629
0,2,Covers,80464,314,114,271,276,40232
0,2,Covers,64039,277,102,55,261,32019
0,3,Covers,68222,196,188,188,122,22740
0,4,Covers,87543,-5,389,-60,56,21885
1,3,NULL,68983,83,-94,123,34,22994
1,4,Covers,86303,160,358,125,166,21575
0,3,Covers,88811,185,254,293,133,29603
0,5,Alloy,77510,-5,-64,-66,0,15502
1,3,NULL,74471,-74,44,-24,-59,24823
0,2,Covers,76378,-13,223,276,40,38189
0,4,Alloy,74279,30,236,161,45,18569
0,5,Covers,55220,44,105,120,50,11044
0,2,Covers,59021,-732,-87,-153,-931,29510
0,3,Covers,72596,-269,-872,-449,-450,24198
0,3,Covers,83422,90,52,78,166,27807
0,2,Covers,61262,-78,-43,-137,-53,30631
0,2,Covers,81452,435,366,386,332,40726
0,3,Alloy,79531,60,209,171,143,26510
0,3,Covers,95305,97,1187,812,139,31768
0,3,Covers,76151,-207,48,-24,-187,25383
0,2,Covers,60873,-469,-859,-57,-1136,30436
0,2,Covers,70763,161,547,395,104,35381
0,2,Alloy,79712,-664,-796,-494,-857,39856
0,8,Alloy,76624,-163,-134,-182,-78,9578
1,8,NULL,91398,0,0,0,0,11424
0,3,Covers,69440,-831,-875,-748,-1004,23146
0,2,Covers,70923,-30,-360,-146,-220,35461
0,5,Alloy,94132,26,182,155,117,18826
0,6,Covers,105928,-25,-56,35,-41,17654
0,4,Alloy,87480,-214,-98,-119,-200,21870
0,3,Covers,88217,263,77,273,83,29405
0,4,Alloy,52945,-51,-232,64,-256,13236
0,5,Alloy,84499,128,-100,15,112,16899
0,3,Covers,87752,26,76,93,-70,29250
0,2,Covers,32148,-584,-641,-631,-593,16074
0,6,Alloy,69262,-118,-110,-127,-102,11543
0,7,Covers,76366,-50,-70,-54,-65,10909
1,6,NULL,53107,0,0,0,0,8851
0,8,Covers,51276,-139,-111,-150,-103,6409
0,4,Covers,66294,-89,-150,-96,-138,16573
0,3,Covers,29446,259,489,280,453,9815
0,7,Alloy,61241,-39,-80,-42,-75,8748
1,6,NULL,78662,0,0,0,0,13110
0,6,Alloy,70602,-55,-38,-59,-35,11767
0,3,NULL,83769,-97,-92,-105,-85,27923
0,4,NULL,72312,-280,-429,-303,-397,18078
0,4,NULL,36005,-24,12,-26,11,9001
0,2,Covers,45919,12,-39,13,-36,22959
1,4,Covers,71662,-544,-554,-588,-513,17915
0,6,Alloy,78970,-24,-61,-26,-56,13161
0,3,Covers,41463,819,883,884,818,13821
1,7,Covers,71073,-87,-112,-93,-104,10153
0,8,Alloy,65042,-8,-10,-9,-10,8130
0,8,Covers,72372,2,6,2,6,9046
0,5,Covers,26915,-39,-55,-42,-51,5383
0,4,Covers,32063,79,100,85,93,8015
0,2,Covers,40284,213,280,230,259,20142
0,4,Alloy,52529,164,188,177,174,13132
1,2,Covers,58751,156,-43,-223,38,29375
1,6,Alloy,71324,-89,-505,-202,-272,11887
0,3,Covers,55242,-69,-61,21,-72,18414
0,5,Alloy,79753,-312,-283,-331,-223,15950
0,4,Alloy,84374,-220,-242,-254,-272,21093
0,8,Alloy,89178,28,-33,7,6,11147
0,6,Alloy,74673,88,233,158,158,12445
0,4,Alloy,79716,81,-19,67,10,19929
0,4,Covers,52286,-221,-287,-239,-266,13071
1,3,Covers,63811,-192,-280,-208,-259,21270
1,7,NULL,85678,-235,-291,-253,-270,12239
0,4,Alloy,49017,-134,-186,-144,-173,12254
0,4,Covers,72131,-40,-71,-43,-66,18032
1,7,Alloy,71044,38,26,41,24,10149
0,5,Covers,74723,-55,-56,-60,-52,14944
0,5,Alloy,63148,-136,-311,-147,-288,12629
0,3,Alloy,68807,-46,-18,-49,-16,22935
0,4,Alloy,45654,56,109,61,101,11413
0,3,Alloy,73112,-219,-132,-237,-122,24370
0,2,Covers,51496,13,-31,15,-29,25748
0,2,Covers,54468,-222,-97,-240,-89,27234
1,5,Alloy,87783,-197,-198,-213,-184,17556
1,4,Alloy,82707,-222,-283,-240,-262,20676
0,5,Alloy,81307,-218,-293,-236,-271,16261
0,4,Alloy,61885,-29,1,-32,1,15471
0,4,Covers,53898,5,40,5,37,13474
0,5,Alloy,72781,-202,-234,-218,-217,14556
1,4,Covers,86242,-43,-69,-47,-64,21560
1,6,Alloy,60460,-134,-113,-145,-105,10076
0,4,Alloy,75465,-56,-11,-60,-11,18866
0,3,Alloy,56055,-252,-228,-272,-211,18685
1,5,NULL,89800,-13,-2,-14,-2,17960
0,3,Alloy,78700,-182,-104,-197,-96,26233
1,4,NULL,67513,0,0,0,0,16878
1,5,Covers,75226,-64,-81,-69,-75,15045
0,4,Alloy,74899,206,253,223,235,18724
1,6,Alloy,93068,-61,-62,-66,-58,15511
1,4,Covers,78319,-167,-150,-180,-139,19579
0,3,Covers,30096,-494,-522,-534,-483,10032
0,7,Alloy,84687,19,7,21,7,12098
0,5,Alloy,73937,-115,-152,-124,-141,14787
0,4,Alloy,76412,-269,-384,-291,-356,19103
0,3,Alloy,62753,-274,-273,-296,-253,20917
0,4,Covers,83301,-26,-1,-28,-1,20825
1,4,Covers,37778,105,152,113,141,9444
0,5,Alloy,79653,-430,-376,-464,-348,15930
0,5,Alloy,83906,-51,-26,-56,-24,16781
0,4,Covers,77326,-45,-65,-48,-60,19331
0,4,Alloy,74717,2101,2653,2269,2457,18679
0,4,Covers,79482,-54,-101,-58,-93,19870
0,4,Alloy,48165,214,268,232,248,12041
0,4,Covers,65342,-132,-229,-143,-212,16335
0,3,Covers,56708,105,92,114,85,18902
0,3,Covers,77959,547,522,591,484,25986
0,3,Covers,48725,210,182,227,168,16241
1,4,NULL,78283,6,-41,7,-38,19570
1,3,Alloy,80620,-254,-22,-274,-21,26873
0,3,Covers,83379,144,188,156,174,27793
0,2,Alloy,58698,722,836,780,774,29349
0,3,Alloy,53705,123,105,133,97,17901
0,2,Covers,73922,367,364,396,337,36961
1,4,Covers,66868,157,232,170,214,16717
0,4,Alloy,81091,1278,1481,1381,1371,20272
0,3,Covers,66670,1707,2044,1843,1893,22223
0,3,Alloy,61631,90,126,97,117,20543
0,4,Alloy,67828,178,207,193,191,16957
0,5,Covers,64316,-252,-251,-272,-233,12863
0,5,Alloy,56357,-4,-2,-4,-1,11271
0,7,Alloy,82510,-144,-40,-155,-37,11787
0,4,Alloy,89254,1362,1813,1471,1678,22313
0,7,Covers,91019,0,0,0,0,13002
0,5,Covers,95336,0,0,0,0,19067
0,3,Alloy,62112,56,85,61,78,20704
0,3,Covers,77625,0,0,0,0,25875
0,4,Alloy,60180,0,0,0,0,15045
0,5,Alloy,84211,0,0,0,0,16842
0,6,Covers,59623,0,0,0,0,9937
0,3,Covers,65375,0,0,0,0,21791
0,6,Alloy,76876,0,0,0,0,12812
0,4,Covers,53214,0,0,0,0,13303
0,4,Alloy,77287,0,0,0,0,19321
1,5,Covers,99485,0,0,0,0,19897
0,7,Alloy,81950,-59,-71,-64,-66,11707
0,2,Covers,83999,430,561,464,519,41999
0,6,Alloy,56894,0,0,0,0,9482
1,4,Covers,85884,0,0,0,0,21471
0,2,Covers,84778,0,0,0,0,42389
0,5,Covers,80415,12,26,13,24,16083
0,4,Alloy,46731,0,0,0,0,11682
0,3,Alloy,63138,0,0,0,0,21046
0,4,Covers,85407,-18,-22,-19,-20,21351
0,4,Alloy,77337,0,0,0,0,19334
0,4,Alloy,63997,280,-239,-198,315,15999
0,2,Covers,57435,0,0,0,0,28717
0,4,Alloy,27456,0,0,0,0,6864
0,2,Alloy,67456,0,0,0,0,33728
0,3,Alloy,87676,0,0,0,0,29225
1,4,NULL,68254,0,0,0,0,17063
0,3,Covers,61215,0,0,0,0,20405
0,4,Alloy,88172,14,-103,15,-95,22043
0,2,Covers,57054,0,0,0,0,28527
0,6,Alloy,82441,-6,-58,-7,-53,13740
0,5,Covers,69002,2,-6,2,-5,13800
0,4,Alloy,78317,168,303,182,280,19579
0,4,Alloy,82050,0,0,0,0,20512
0,3,Covers,67971,0,0,0,0,22657
0,3,Alloy,59665,-166,-235,-179,-218,19888
0,4,Alloy,85920,-41,-74,-45,-68,21480
1,6,Alloy,80919,0,0,0,0,13486
0,4,Alloy,80237,0,0,0,0,20059
0,3,Covers,81906,-42,-46,-45,-43,27302
0,3,Covers,64402,0,0,0,0,21467
1,5,NULL,70796,0,0,0,0,14159
0,4,Alloy,69114,-2,13,-2,12,17278
1,6,NULL,62654,0,0,0,0,10442
0,5,Covers,85110,0,0,0,0,17022
0,2,Alloy,68457,0,0,0,0,34228
0,3,Covers,79292,-114,-231,-123,-214,26430
0,7,Covers,69869,1,-58,1,-53,9981
0,5,Alloy,68262,95,156,102,144,13652
0,5,Alloy,66560,102,145,111,134,13312
0,7,Alloy,78692,-30,-64,-32,-59,11241
1,3,NULL,46092,0,0,0,0,15364
0,3,Alloy,76929,322,-618,-691,342,25643
0,5,Covers,58080,-40,-70,-43,-65,11616
0,6,Covers,64377,-69,-85,-74,-79,10729
1,6,NULL,74169,-153,-215,-165,-199,12361
0,6,Alloy,65377,40,29,43,27,10896
0,3,Alloy,79086,-13,-60,-14,-55,26362
0,3,Alloy,72479,-31,-32,-34,-30,24159
0,4,Covers,85410,-187,-39,-82,-156,21352
1,2,NULL,78135,0,0,0,0,39067
1,5,NULL,77870,0,0,0,0,15574
0,5,Covers,62010,-86,-65,-85,-107,12402
0,4,Alloy,75562,-122,243,-80,-69,18890
0,3,Covers,60730,-137,-162,-189,-161,20243
0,5,Alloy,70262,-178,-61,-52,-216,14052
1,5,Alloy,47172,-136,-502,-199,-301,9434
0,6,Covers,70361,-118,-34,-166,-101,11726
1,3,NULL,88200,0,0,0,0,29400
0,5,Covers,68783,-49,-34,-21,-44,13756
0,3,Covers,88671,-655,-589,-748,-644,29557
1,5,Covers,65305,-107,-111,-105,-95,13061
0,4,Covers,59561,-40,1,11,-41,14890
0,3,Covers,87797,-470,-499,-750,-397,29265
0,3,Covers,86898,-87,-10,-25,-86,28966
0,3,Covers,86041,-131,-37,-62,-137,28680
0,5,Covers,71209,-139,-118,-151,-124,14241
1,4,Alloy,61315,-160,-22,-163,-192,15328
0,4,Alloy,85884,-64,-76,-88,-93,21471
0,4,Alloy,80844,-673,-173,-406,-582,20211
0,3,Alloy,80601,-471,15,-319,-388,26867
0,4,Covers,55720,-45,4,-7,-23,13930
0,3,Covers,63949,-179,-10,-191,-166,21316
0,5,Covers,86476,-43,-13,56,-38,17295
1,5,Alloy,69109,-135,-85,-64,-169,13821
0,4,Alloy,85913,115,342,193,274,21478
0,6,Alloy,85027,-40,-87,-68,-67,14171
0,5,Covers,77711,-8,66,17,1,15542
0,3,Covers,74402,-234,-263,-204,-325,24800
0,4,Alloy,77513,63,-148,-89,-67,19378
0,4,Covers,72064,2,104,15,23,18016
0,5,Alloy,86985,-133,-34,12,-47,17397
0,3,Alloy,75408,-61,-1,53,-54,25136
0,6,Alloy,77180,-81,35,14,-120,12863
0,6,Covers,90019,-57,242,93,-93,15003
0,4,Covers,89602,56,-57,30,-9,22400
0,3,Covers,42545,-322,-355,-216,-346,14181
0,4,Covers,60526,-331,-354,-284,-354,15131
0,5,Alloy,70050,41,115,140,-8,14010
0,7,Covers,86350,27,2,55,5,12335
1,5,Covers,75697,-94,-60,-28,-119,15139
0,6,Covers,77476,59,9,21,53,12912
0,3,Covers,69931,-36,3,-62,-1,23310
0,5,Covers,47898,49,154,60,37,9579
0,5,Alloy,86054,16,80,-1,2,17210
0,4,Alloy,74780,-141,-130,-164,-163,18695
1,5,NULL,69521,0,0,0,0,13904
0,5,Covers,87787,-88,117,-8,-107,17557
0,6,Alloy,84120,-60,7,134,-93,14020
1,4,NULL,52763,0,0,0,0,13190
0,4,Alloy,60609,-25,222,36,-97,15152
0,5,Alloy,63127,-30,98,105,3,12625
0,3,Covers,74298,296,251,201,344,24766
0,5,Alloy,63483,-67,-115,-79,-94,12696
0,4,Covers,41379,-65,-75,-62,-155,10344
1,4,Covers,65272,-9,108,-142,22,16318
0,5,Alloy,79507,46,-95,-41,103,15901
0,5,Alloy,92949,-108,-293,-114,-195,18589
0,6,Alloy,76267,49,145,7,28,12711
0,4,Alloy,75571,85,-142,-45,20,18892
0,4,Covers,83196,-106,-217,-218,-158,20799
0,6,Alloy,63437,117,64,81,82,10572
1,5,NULL,86574,-40,44,-24,-15,17314
1,2,Alloy,65231,2,-59,-95,-65,32615
0,3,Alloy,87074,229,184,238,146,29024
0,4,Alloy,76868,16,42,31,-39,19217
0,3,Covers,73246,46,-56,-163,-17,24415
1,5,Alloy,72401,42,84,66,41,14480
0,6,Alloy,61135,119,64,101,95,10189
0,5,Covers,61366,83,908,415,44,12273
0,3,Covers,50375,162,18,59,33,16791
0,7,Alloy,78657,180,329,291,181,11236
0,4,Alloy,87594,150,135,122,97,21898
0,4,Alloy,71370,106,-40,-21,91,17842
0,5,Alloy,77011,-50,-77,-43,-101,15402
0,4,Covers,63018,-7,-95,-208,42,15754
0,2,Covers,59139,341,366,457,183,29569
0,6,Covers,63901,75,-13,26,32,10650
0,3,Covers,69970,-26,102,173,-11,23323
1,4,NULL,83483,0,0,0,0,20870
0,6,Alloy,71168,12,75,49,24,11861
0,4,Covers,78725,141,64,71,76,19681
0,5,Covers,56680,123,6,23,112,11336
0,4,Alloy,73829,33,23,-51,-5,18457
1,8,NULL,80583,0,0,0,0,10072
0,6,Alloy,80469,98,64,-68,78,13411
1,8,Covers,72280,-18,-119,-102,-24,9035
0,3,Alloy,85697,-42,73,73,11,28565
0,3,Covers,56787,1,-118,-66,-38,18929
0,6,Covers,53767,42,89,-62,40,8961
0,5,Covers,77187,108,94,44,80,15437
0,3,Covers,61333,1,-118,-66,-38,20444
0,7,Alloy,72410,26,55,-15,19,10344
0,4,Covers,72329,128,175,135,138,18082
1,4,NULL,74275,0,0,0,0,18568
0,4,Alloy,77863,-25,134,55,-85,19465
0,3,Alloy,48802,243,253,298,180,16267
0,5,Covers,40789,159,13,55,166,8157
0,6,Covers,34576,61,-2,-10,53,5762
0,5,Covers,76784,-86,-164,-225,-74,15356
0,4,Covers,68253,-7,-219,-91,-11,17063
1,4,Alloy,82355,213,492,307,253,20588
0,3,Covers,69861,50,-232,-52,-42,23287
0,4,Alloy,71408,20,-11,-22,14,17852
0,3,Covers,55677,75,-150,105,63,18559
0,4,Covers,65273,57,-77,-13,93,16318
1,6,Alloy,65136,25,-32,9,-8,10856
0,4,Alloy,87387,358,332,171,409,21846
1,4,Covers,73140,131,-178,-50,77,18285
0,4,Alloy,66979,83,78,-16,88,16744
0,4,Covers,54685,190,41,89,170,13671
1,5,Covers,77499,167,437,241,217,15499
0,4,Covers,54133,-335,-304,-359,-344,13533
0,3,Alloy,60858,-77,-138,-38,-128,20286
0,5,Alloy,81838,315,277,253,368,16367
0,3,Alloy,59458,-478,-501,-304,-704,19819
1,6,NULL,89036,-8,20,7,-4,14839
0,7,Covers,62677,128,54,117,134,8953
0,5,Alloy,60239,136,207,196,79,12047
0,4,Covers,65531,66,-99,-155,70,16382
0,3,Covers,71246,292,138,215,345,23748
1,6,NULL,79692,0,0,0,0,13282
0,4,Alloy,77531,201,259,239,233,19382
0,4,Alloy,78427,16,129,32,82,19606
0,5,Alloy,77566,43,-3,-158,169,15513
0,4,Covers,76529,130,108,30,150,19132
0,5,Alloy,73516,176,-59,-19,186,14703
0,5,Alloy,63846,38,-60,-126,73,12769
0,3,Alloy,54131,218,237,64,195,18043
0,3,Covers,68969,76,116,63,122,22989
1,4,NULL,87086,0,0,0,0,21771
0,3,Covers,58150,-31,-48,-52,-55,19383
0,3,Alloy,83216,-29,-97,18,-138,27738
0,7,Covers,75176,26,88,68,0,10739
0,3,Alloy,88812,105,-2,-154,155,29604
1,6,NULL,87537,4,137,40,94,14589
1,3,NULL,87986,141,61,-35,150,29328
0,6,Alloy,66940,-269,-524,-451,-335,11156
0,5,Alloy,60542,-27,-241,-89,-115,12108
0,3,Covers,79281,55,200,-103,231,26427
0,5,Alloy,75250,216,113,181,179,15050
0,5,Alloy,59387,99,56,108,154,11877
1,5,NULL,86386,65,62,51,77,17277
0,5,Alloy,83451,-21,-71,-10,-40,16690
0,5,Alloy,73394,-115,199,-93,146,14678
0,7,Alloy,69701,-129,-69,-132,-91,9957
0,4,Alloy,86291,180,-64,123,189,21572
0,4,Covers,67762,133,173,184,124,16940
0,3,Covers,54768,32,130,98,-26,18256
0,5,Covers,62432,-82,12,-19,7,12486
0,8,Alloy,72405,15,-16,24,0,9050
0,4,Alloy,80178,-73,-36,67,-211,20044
0,6,Alloy,76687,20,-41,18,20,12781
0,2,Covers,59235,-113,-34,-54,-81,29617
0,3,Alloy,82666,-107,2,-10,-16,27555
1,3,Covers,84102,22,-54,39,-12,28034
0,2,Covers,75262,-1633,-1612,-1478,-2125,37631
0,4,Alloy,93523,425,432,508,327,23380
0,4,Alloy,86231,-208,-93,-14,-231,21557
0,4,Alloy,87423,268,181,152,260,21855
0,3,Alloy,94109,-320,-254,-159,-434,31369
0,3,Alloy,83171,15,224,216,-53,27723
1,4,Alloy,70463,221,119,266,74,17615
0,4,Alloy,67138,50,27,48,50,16784
0,7,Alloy,69882,-62,-184,-164,-130,9983
0,4,Alloy,51624,-64,-211,9,-101,12906
0,3,Alloy,66608,42,173,84,66,22202
1,4,Alloy,62973,126,301,127,143,15743
0,7,Alloy,30294,-22,24,-8,-7,4327
0,3,Alloy,79965,-69,109,13,-32,26655
0,4,Alloy,61420,23,225,-41,82,15355
0,2,Alloy,89002,-1150,-1397,-1003,-1683,44501
0,4,Alloy,81669,67,83,69,-71,20417
0,3,Alloy,47808,-410,-368,-443,-319,15936
0,4,Covers,69459,121,131,167,141,17364
0,3,Alloy,84781,45,159,146,104,28260
1,7,Alloy,100598,-39,-153,-100,-78,14371
0,4,Covers,56355,80,-23,-94,124,14088
0,6,Alloy,96887,38,-76,-12,44,16147
1,4,NULL,68761,29,90,36,37,17190
0,5,Covers,84859,-270,-515,-298,-296,16971
0,6,Alloy,79377,-7,32,80,-62,13229
0,5,Covers,61840,-104,-106,-90,-120,12368
0,3,Alloy,98633,648,737,442,972,32877
0,2,Covers,48804,-494,-238,79,-741,24402
0,2,Alloy,74237,-601,-427,-126,-750,37118
0,5,Alloy,67518,-170,-82,-113,-171,13503
0,5,Alloy,97043,-245,-180,-212,-192,19408
0,3,Covers,79991,-38,-32,27,-86,26663
0,3,Alloy,79147,37,-48,152,-56,26382
0,5,Alloy,87918,-193,-169,-165,-193,17583
0,6,Alloy,94014,-19,117,16,22,15669
0,5,Covers,68683,-98,-273,-142,-189,13736
0,4,Covers,54649,40,14,23,48,13662
0,5,Special,47658,93,190,89,179,9531
1,8,Alloy,82750,36,31,12,56,10343
0,3,Covers,61259,-163,99,94,-265,20419
0,3,Covers,58887,-279,170,-131,-364,19629
0,3,Covers,70692,-244,-335,-138,-283,23564
0,3,Alloy,86895,-191,-95,-69,-125,28965
0,3,Covers,83406,-504,-366,-540,-566,27802
1,6,Alloy,84689,-93,-175,-298,-23,14114
0,6,Alloy,74893,280,908,437,468,12482
0,5,Alloy,67098,218,272,366,145,13419
0,6,Special,72196,-177,-174,-198,-232,12032
0,2,Alloy,76855,-268,-445,-200,-634,38427
0,6,Covers,86466,-39,-26,47,-88,14411
1,7,NULL,94690,0,0,0,0,13527
0,5,Covers,84556,-55,-379,-233,-67,16911
0,7,Alloy,54628,-44,-62,-59,10,7804
